phase,ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT/SK Type,TS/BA Type,Type Difference?,OT/SK New Type,TS/BA New Type,Type Difference 2.0,Type.Final,OT/SK New Comments,BA New Comments,IG ruling,OT/SK Complexity,TS/BA Complexity,Type Difference?,OT/SK New Complexity,TS/BA New Complexity,Complexity Difference 2.0,Complexity.Final,OT/SK New Comments, OT Flag, OT/SK Flag,TS/BA Flag,OT.comment,TS/BA.comment
1,R_26gVPADEgjZU0WR,The Forecasting Four,negaffect,"1,2",NA,NA,"•	We reasoned that affective language on twitter feed would be strongly shaped by current events, including the COVID-19 pandemic and other key political and societal events involving racial injustice (see below).","* trends in previous data

* demographics of twitter users (including age, political orientation, race/ethnicity, socioeconomic status)

* demographics of twitter users who make up the majority of twitter posts, and topics of those posts (political posts; posts about societal events; democratic; women)

* COVID-19 infections of one's self and/or loved ones, and COVID-19 deaths (we reasoned this would lead to overall negative affect)

* availability of PPE and resources such as toilet paper, food, etc. (early on, the scarcity of hand sanitizer, masks, food, etc. would presumably lead to more negative affect) 

* unemployment rate (at an all-time low, but which we reasoned would gradually increase and lead to more positive affect)

* rate of mental illness (was on the rise in younger generations prior to COVID-19, and is presumably exacerbated by COVID-19)

* George Floyd death and racial injustice / police brutality protests (this event had a large influence in lowering positive affect and increasing negative affect in twitter posts, both in terms of people expressing outrage and sadness, as well as others expressing fear over riots, property damage and violence)

* reopening of businesses and leisure activities (for the large part, we reasoned this would increase positive affect)

* anticipated second wave of COVID-19 in Fall 2020 (which we reasoned this would slightly decrease positive affect)

* news of a coronavirus vaccine (which we reasoned would increase positive affect)

* a Presidential race that gets uglier, more polarized, and leads to more negative affect expressed in twitter posts

* 2020 Presidential election (we anticipated that Biden would win based on current polls, leading to a rise in positive affect considering twitter demographics) 

* Presidential inauguration (positive affect may be at a high considering average demographics of twitter users)

",,21,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
1,R_27CEbbkAySDDU6g,The Bingo Jingoists,ideolrep,"1,4,5",Projections based on current and likely events (e.g. propensity to believe sexual assault allegations against Biden),Historical data.,Political emotivism.,NA,,NA,4,4,0,4,4,0,4,,,,1,1,0,1,1,0,1,,,,,,
1,R_27CEbbkAySDDU6g,The Bingo Jingoists,ideoldem,"1,4,5",Projections based on current and likely events (e.g. propensity to believe sexual assault allegations against Biden),Historical data.,Political emotivism.,NA,,NA,4,4,0,4,4,0,4,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,lifesat,"1,5",A second wave of COVID-19 will affect it.,Judgemental forecasting,None,COVID-19,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,posaffect,1,NA,NA,No,No,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,negaffect,1,NA,NA,No,No,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,iafric,5,Judgemental Forecasting,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,eafric,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,igend,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_1I71SVFA41n6gY1,TeamKL,egend,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,lifesat,"1,5",A sudden drop (judgmental) due to COVID-19 and then reverting back to the mean and trend so in one year you are back on track,Suddent drop due to COVID-19 down to 6.0 (judgmental - UJ) and then regressing back to the mean and trend within a year. ES with drift model,-,Sudden  drop due to COVID-19,,1,3,1,1,4,4,0,4,Intuition + mention of ES + drift model,"Since the participant mentioned intuition and data-driven method in their analysis, it should be a hybrid. ",,2,1,1,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,posaffect,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,negaffect,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,ideolrep,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,ideoldem,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,polar,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,iasian,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,easian,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,iafric,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,eafric,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,igend,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3xSl0TOpZc67Tpv,Team29,egend,1,NA,NA,-,-,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3h4M6Ubf92rf31g,Team IPA,ideolrep,1,NA,NA,n/a,"Two factors that I included in my estimates were (1) a general assumption that support for R's will decrease in late summer and early fall as parts of the CARES act expire and we begin to see additional economic strain., and (2) an assumption that Biden is elected president in November and there is a brief honeymoon period where support for D's will marginally increase after the election. ",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3h4M6Ubf92rf31g,Team IPA,ideoldem,1,NA,NA,n/a,"Two factors that I included in my estimates were (1) a general assumption that support for R's will decrease in late summer and early fall as parts of the CARES act expire and we begin to see additional economic strain., and (2) an assumption that Biden is elected president in November and there is a brief honeymoon period where support for D's will marginally increase after the election. ",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_3h4M6Ubf92rf31g,Team IPA,polar,1,NA,NA,n/a,"Overall, I assumed that polarization will begin to intensify in Fall 2020 as the Presidential campaign intensifies  and as low-information voters begin to pay attention to the race (and become polarized). Additionally, I assumed that Biden will prevail in the election an--as Trump experienced in 2017--polarization will briefly, but dramatically fall during the transition in Dec 2020 - Jan 2021 and then steadily increase back to baseline.",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_2ZKRjwRKzN67eJY,Team Funemployed,lifesat,"2,4,5","Our predicted variable is life satisfaction. We used data driven estimation based on time-series data and other statistical modelling. We attempted to look at the correlation between the number of COVID-19 cases and life satisfaction. However, for the first half of 2020, we found a counterintuitive strong positive correlation (adjusted R2 = 0.8; however we only have 4 points in the time series giving a p value of > 0.05). Thus, we shifted our focus on employment data. Employment status is also a good predictor of life satisfaction (adjusted R2 = 0.49; p < 0.05). Furthermore, income was a significant predictor of life satisfaction (adjusted R2 = 0.98; p < 0.05) as calculated from the Gallup data (and income and employment are obviously correlated). Hence, we based our forecast of life satisfaction based on employment status.","Our predicted variable is life satisfaction. We used data driven estimation based on time-series data and other statistical modelling. We attempted to look at the correlation between the number of COVID-19 cases and life satisfaction. However, for the first half of 2020, we found a counterintuitive strong positive correlation (adjusted R2 = 0.8; however we only have 4 points in the time series giving a p value of > 0.05). Thus, we shifted our focus on employment data. Employment status is also a good predictor of life satisfaction (adjusted R2 = 0.49; p < 0.05). Furthermore, income was a significant predictor of life satisfaction (adjusted R2 = 0.98; p < 0.05) as calculated from the Gallup data (and income and employment are obviously correlated). Hence, we based our forecast of life satisfaction based on the overall unemployment rate.","The association between income and life satisfaction has been shown to be robust. Past research has consistently found the small to moderate positive association between income and life satisfaction (e.g., Blanchflower & Oswald, 2004; Boes & Winkelmann, 2010; Diener, Ng, Harter, & Arora, 2010; Kahneman & Deaton, 2010; Lelkes, 2006; Luhmann, Schimmack, & Eid, 2011; Tao & Chiu, 2009). One reason this could be is because money could be fulfilling basic needs of individuals, so income might have a direct effect on the satisfaction that people experience. In line with this research, we expect life satisfaction to decrease with lower income.

Research has shown negative associations between unemployment and life satisfaction and suggests that unemployment may endanger subjective well-being (life satisfaction) through individual experiences, contextual factors, or both (Calvo, Mair, & Sarkisian, 2015; Eichhorn, 2012). Additionally, Moreover, people report experiencing a diminished sense of subjective well-being when the unemployment rate is higher, even after controlling for whether the person is employed or not (Di Tella, MacCulloch, and Oswald 2003). It seems that unemployment reduces individual welfare even for people who are still employed, and this could be because of the  economic insecurity that results from the increase in the rate of unemployment (Luechinger, Meier, & Stutzer, 2010). In line with this, we expect life satisfaction to decrease as the rate of unemployment increases.

",Unemployment rate; we estimated effect of unemployment rate on life satisfaction by training a regression model.,,1,3,4,1,4,4,0,4,"Mistake on my part, this is clearly hybrid","The participant mentioned using theory and data-driven method in their analysis, thus it should be a hybrid",,2,1,1,3,3,0,3,Looked at correlation between employment data and life satisfaction,,,,,
1,R_1mO50GpjmlgoPYd,TCHETCHE,ideolrep,1,NA,NA,NA,My hypotheses to me is that as a big nation number world the USA must liberalize all the people so that each one is on his own account because his veto on this law will be able to make many countries truly independent and will develop his economy even more worldwide.,,52,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
1,R_2QYQjgqRTZ5OsT9,StatFore,posaffect,4,NA,"I used the forecast package in R to run ets, auto.arima, tbats, and theta.  I then combined the results to give an estimation using equal weights.  Chances are the actual figures will be different than the point forecasts!  I haven't given confidence intervals as these are not requested.  ","None used, based purely on statistical models.",None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
1,R_2QYQjgqRTZ5OsT9,StatFore,negaffect,4,NA,"I used the forecast package in R to run ets, auto.arima, tbats, and theta.  I then combined the results to give an estimation using equal weights.  Chances are the actual figures will be different than the point forecasts!  I haven't given confidence intervals as these are not requested.  ","None used, based purely on statistical models.",None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
